Count,Serial No.,Image Name,Annotations,X,Y,R,G,B,Grayscale,Hex,Prediction,CountBlue,CountBrown,Image Name.1,browntype,FinalPred,CountW,CountM,CountS,CountN
1872,90,709.png,80,126,185,98,64,34,0.2708313763141632,#624022,Brown,,1303.0,709.png,2.0,M,,419.0,,
1873,90,709.png,80,162,126,95,69,39,0.2837725579738617,#5f4527,Brown,,1304.0,709.png,2.0,M,,420.0,,
1874,90,709.png,80,120,148,59,37,27,0.1606039255857468,#3b251b,Brown,,1305.0,709.png,0.0,S,,,739.0,
1875,90,709.png,80,109,138,92,56,30,0.2422564625740051,#5c381e,Brown,,1306.0,709.png,0.0,S,,,740.0,
1876,90,709.png,80,172,91,56,29,25,0.1350945234298706,#381d19,Brown,,1307.0,709.png,0.0,S,,,741.0,
1877,90,709.png,80,198,79,59,49,30,0.1951180398464203,#3b311e,Brown,,1308.0,709.png,0.0,S,,,742.0,
1878,90,709.png,80,172,134,58,41,24,0.1701443195343018,#3a2918,Brown,,1309.0,709.png,0.0,S,,,743.0,
1879,90,709.png,80,43,87,98,62,38,0.2663513720035553,#623e26,Brown,,1310.0,709.png,2.0,M,,421.0,,
1880,90,709.png,80,103,78,62,32,26,0.1487937271595001,#3e201a,Brown,,1311.0,709.png,0.0,S,,,744.0,
1881,90,709.png,80,112,67,70,39,34,0.177360787987709,#462722,Brown,,1312.0,709.png,0.0,S,,,745.0,
1882,90,709.png,80,168,52,57,34,31,0.1516517698764801,#39221f,Brown,,1313.0,709.png,0.0,S,,,746.0,
1883,90,709.png,80,151,52,56,40,27,0.1665204018354416,#38281b,Brown,,1314.0,709.png,0.0,S,,,747.0,
1884,90,709.png,80,134,46,59,48,26,0.191181555390358,#3b301a,Brown,,1315.0,709.png,0.0,S,,,748.0,
1885,90,709.png,80,149,40,74,43,30,0.1907850950956345,#4a2b1e,Brown,,1316.0,709.png,0.0,S,,,749.0,
1886,90,709.png,80,180,40,65,39,23,0.1700839251279831,#412717,Brown,,1317.0,709.png,0.0,S,,,750.0,
1887,90,709.png,80,163,29,60,35,27,0.1558262705802917,#3c231b,Brown,,1318.0,709.png,0.0,S,,,751.0,
1888,90,709.png,80,141,30,70,56,46,0.2284470498561859,#46382e,Brown,,1319.0,709.png,0.0,S,,,752.0,
1889,90,709.png,80,135,96,192,115,77,0.504402756690979,#c0734d,Brown,,1320.0,709.png,1.0,W,147.0,,,
1890,90,709.png,80,140,117,65,37,30,0.1664521545171738,#41251e,Brown,,1321.0,709.png,0.0,S,,,753.0,
1891,90,709.png,80,121,120,67,47,26,0.1950427442789078,#432f1a,Brown,,1322.0,709.png,0.0,S,,,754.0,
1892,90,709.png,80,119,172,71,46,23,0.1947223544120789,#472e17,Brown,,1323.0,709.png,0.0,S,,,755.0,
1893,90,709.png,80,163,100,57,31,28,0.1423870623111725,#391f1c,Brown,,1324.0,709.png,0.0,S,,,756.0,
1894,90,709.png,80,150,147,72,37,33,0.1731337308883667,#482521,Brown,,1325.0,709.png,0.0,S,,,757.0,
1895,90,709.png,80,126,138,95,57,44,0.2515203952789307,#5f392c,Brown,,1326.0,709.png,0.0,S,,,758.0,
1896,90,709.png,80,84,145,89,63,34,0.2605258822441101,#593f22,Brown,,1327.0,709.png,0.0,S,,,759.0,
1897,90,709.png,80,89,59,85,48,43,0.2176548987627029,#55302b,Brown,,1328.0,709.png,0.0,S,,,760.0,
1898,90,709.png,80,86,79,130,95,73,0.3954953253269196,#825f49,Brown,,1329.0,709.png,2.0,M,,422.0,,
1899,90,709.png,80,137,14,66,42,21,0.1787682473659515,#422a15,Brown,,1330.0,709.png,0.0,S,,,761.0,
1900,90,709.png,80,172,11,81,41,25,0.1895937323570251,#512919,Brown,,1331.0,709.png,0.0,S,,,762.0,
1901,90,709.png,80,156,63,72,48,32,0.2037113606929779,#483020,Brown,,1332.0,709.png,0.0,S,,,763.0,
1902,90,709.png,80,110,18,127,92,57,0.3800549209117889,#7f5c39,Brown,,1333.0,709.png,2.0,M,,423.0,,
1903,90,709.png,80,175,75,46,41,27,0.1609925478696823,#2e291b,Brown,,1334.0,709.png,0.0,S,,,764.0,
1904,90,709.png,80,63,131,115,108,136,0.437279611825943,#736c88,Blue,570.0,,709.png,,N,,,,570.0
1905,90,709.png,80,55,132,119,111,138,0.4495949149131775,#776f8a,Blue,571.0,,709.png,,N,,,,571.0
1906,90,709.png,80,76,115,127,125,136,0.4949729442596436,#7f7d88,Blue,572.0,,709.png,,N,,,,572.0
1907,90,709.png,80,53,144,156,149,180,0.5989121794700623,#9c95b4,Blue,573.0,,709.png,,N,,,,573.0
1908,90,709.png,80,22,191,172,163,171,0.6489776968955994,#aca3ab,Blue,574.0,,709.png,,N,,,,574.0
1909,90,709.png,80,46,167,117,107,113,0.4296376407146454,#756b71,Blue,575.0,,709.png,,N,,,,575.0
1910,90,709.png,80,55,163,145,149,175,0.5883317589759827,#9195af,Blue,576.0,,709.png,,N,,,,576.0
1911,90,709.png,80,10,196,148,138,148,0.5523372888565063,#948a94,Brown,,1335.0,709.png,1.0,W,148.0,,,
1912,90,709.png,80,27,167,178,176,174,0.6912972927093506,#b2b0ae,Brown,,1336.0,709.png,1.0,W,149.0,,,
1913,90,709.png,80,29,151,136,115,133,0.4735698103904724,#887385,Brown,,1337.0,709.png,1.0,W,150.0,,,
1914,90,709.png,80,147,161,165,155,159,0.6173074245452881,#a59b9f,Brown,,1338.0,709.png,1.0,W,151.0,,,
1915,90,709.png,80,64,67,156,148,144,0.5859278440475464,#9c9490,Blue,577.0,,709.png,,N,,,,577.0
1916,90,709.png,80,44,62,200,189,173,0.7458192110061646,#c8bdad,Brown,,1339.0,709.png,1.0,W,152.0,,,
1917,90,709.png,80,174,126,141,122,111,0.4911545217037201,#8d7a6f,Blue,578.0,,709.png,,N,,,,578.0
1918,91,754.png,13,134,179,118,63,40,0.286389023065567,#763f28,Brown,,1340.0,754.png,2.0,M,,424.0,,
1919,91,754.png,13,130,154,117,77,49,0.3273772597312927,#754d31,Brown,,1341.0,754.png,2.0,M,,425.0,,
1920,91,754.png,13,134,113,61,36,27,0.159465104341507,#3d241b,Brown,,1342.0,754.png,0.0,S,,,765.0,
1921,91,754.png,13,132,71,47,38,18,0.1508647203445435,#2f2612,Brown,,1343.0,754.png,0.0,S,,,766.0,
1922,91,754.png,13,169,21,83,44,31,0.2013733386993408,#532c1f,Brown,,1344.0,754.png,0.0,S,,,767.0,
1923,91,754.png,13,193,69,55,43,29,0.17466901242733,#372b1d,Brown,,1345.0,754.png,0.0,S,,,768.0,
1924,91,754.png,13,186,79,141,121,120,0.4908937215805054,#8d7978,Brown,,1346.0,754.png,1.0,W,153.0,,,
1925,91,754.png,13,163,139,105,58,35,0.2601145207881927,#693a23,Brown,,1347.0,754.png,0.0,S,,,769.0,
1926,91,754.png,13,159,168,51,31,22,0.1356905847787857,#331f16,Brown,,1348.0,754.png,0.0,S,,,770.0,
1927,91,754.png,13,194,96,108,86,47,0.3445611596107483,#6c562f,Brown,,1349.0,754.png,2.0,M,,426.0,,
1928,91,754.png,13,175,194,38,30,26,0.1231827437877655,#261e1a,Brown,,1350.0,754.png,0.0,S,,,771.0,
1929,91,754.png,13,137,198,112,61,38,0.2752125561237335,#703d26,Brown,,1351.0,754.png,2.0,M,,427.0,,
1930,91,754.png,13,178,101,144,98,67,0.4138819873332977,#906243,Brown,,1352.0,754.png,2.0,M,,428.0,,
1931,92,773.png,10,79,77,133,81,45,0.3508015871047974,#85512d,Brown,,1353.0,773.png,2.0,M,,429.0,,
1932,92,773.png,10,34,61,116,85,58,0.3515325486660004,#74553a,Brown,,1354.0,773.png,2.0,M,,430.0,,
1933,92,773.png,10,35,53,78,62,39,0.2499674409627914,#4e3e27,Brown,,1355.0,773.png,0.0,S,,,772.0,
1934,92,773.png,10,42,52,164,137,105,0.5507071018218994,#a48969,Brown,,1356.0,773.png,1.0,W,154.0,,,
1935,92,773.png,10,169,195,103,78,57,0.3207780420780182,#674e39,Brown,,1357.0,773.png,2.0,M,,431.0,,
1936,92,773.png,10,133,198,125,112,126,0.4540074467658997,#7d707e,Brown,,1358.0,773.png,2.0,M,,432.0,,
1937,92,773.png,10,30,194,117,76,55,0.3262682259082794,#754c37,Brown,,1359.0,773.png,2.0,M,,433.0,,
1938,92,773.png,10,198,169,79,45,34,0.2016937434673309,#4f2d22,Brown,,1360.0,773.png,0.0,S,,,773.0,
1939,92,773.png,10,136,4,158,139,139,0.560931384563446,#9e8b8b,Brown,,1361.0,773.png,1.0,W,155.0,,,
1940,92,773.png,10,172,5,130,90,59,0.3775094449520111,#825a3b,Brown,,1362.0,773.png,2.0,M,,434.0,,
1941,93,78.png,58,92,192,56,36,33,0.1569948941469193,#382421,Brown,,1363.0,78.png,0.0,S,,,774.0,
1942,93,78.png,58,36,124,99,97,148,0.3964788317680359,#636194,Blue,579.0,,78.png,,N,,,,579.0
1943,93,78.png,58,2,117,117,75,46,0.3209180533885956,#754b2e,Brown,,1364.0,78.png,2.0,M,,435.0,,
1944,93,78.png,58,8,62,80,47,48,0.2120964825153351,#502f30,Brown,,1365.0,78.png,0.0,S,,,775.0,
1945,93,78.png,58,2,162,72,54,45,0.2242200076580048,#48362d,Brown,,1366.0,78.png,0.0,S,,,776.0,
1946,93,78.png,58,132,148,83,53,41,0.2294502109289169,#533529,Brown,,1367.0,78.png,0.0,S,,,777.0,
1947,93,78.png,58,100,107,131,109,92,0.4409776329994202,#836d5c,Brown,,1368.0,78.png,2.0,M,,436.0,,
1948,93,78.png,58,78,95,118,85,68,0.35602667927742,#765544,Brown,,1369.0,78.png,2.0,M,,437.0,,
1949,93,78.png,58,98,81,137,112,81,0.4512839019298553,#897051,Brown,,1370.0,78.png,2.0,M,,438.0,,
1950,93,78.png,58,113,72,166,142,118,0.5700768828392029,#a68e76,Brown,,1371.0,78.png,1.0,W,156.0,,,
1951,93,78.png,58,119,93,181,161,134,0.6404051184654236,#b5a186,Brown,,1372.0,78.png,1.0,W,157.0,,,
1952,93,78.png,58,186,45,97,115,140,0.4430490136146545,#61738c,Blue,580.0,,78.png,,N,,,,580.0
1953,93,78.png,58,73,80,81,53,40,0.2275007963180542,#513528,Brown,,1373.0,78.png,0.0,S,,,778.0,
1954,93,78.png,58,59,65,92,61,41,0.259394109249115,#5c3d29,Brown,,1374.0,78.png,0.0,S,,,779.0,
1955,93,78.png,58,95,65,135,106,82,0.4330670833587646,#876a52,Brown,,1375.0,78.png,2.0,M,,439.0,,
1956,93,78.png,58,106,56,121,96,74,0.3910835087299347,#79604a,Brown,,1376.0,78.png,2.0,M,,440.0,,
1957,93,78.png,58,87,57,104,71,44,0.298297256231308,#68472c,Brown,,1377.0,78.png,2.0,M,,441.0,,
1958,93,78.png,58,75,51,78,47,38,0.2076023668050766,#4e2f26,Brown,,1378.0,78.png,0.0,S,,,780.0,
1959,93,78.png,58,57,50,83,55,37,0.2339302003383636,#533725,Brown,,1379.0,78.png,0.0,S,,,781.0,
1960,93,78.png,58,43,60,107,65,43,0.2836815714836121,#6b412b,Brown,,1380.0,78.png,2.0,M,,442.0,,
1961,93,78.png,58,42,46,87,72,53,0.2894808053970337,#574835,Brown,,1381.0,78.png,2.0,M,,443.0,,
1962,93,78.png,58,26,34,111,85,60,0.3479313552379608,#6f553c,Brown,,1382.0,78.png,2.0,M,,444.0,,
1963,93,78.png,58,23,25,63,40,33,0.1740501970052719,#3f2821,Brown,,1383.0,78.png,0.0,S,,,782.0,
1964,93,78.png,58,5,18,81,54,35,0.2288925498723984,#513623,Brown,,1384.0,78.png,0.0,S,,,783.0,
1965,93,78.png,58,19,13,117,85,62,0.3534968793392181,#75553e,Brown,,1385.0,78.png,2.0,M,,445.0,,
1966,93,78.png,58,8,5,75,53,35,0.2210870832204819,#4b3523,Brown,,1386.0,78.png,0.0,S,,,784.0,
1967,93,78.png,58,25,4,109,69,50,0.2985494136810303,#6d4532,Brown,,1387.0,78.png,2.0,M,,446.0,,
1968,93,78.png,58,40,9,86,63,51,0.2628325521945953,#563f33,Brown,,1388.0,78.png,0.0,S,,,785.0,
1969,93,78.png,58,37,22,162,132,130,0.5420815944671631,#a28482,Brown,,1389.0,78.png,1.0,W,158.0,,,
1970,93,78.png,58,53,20,125,89,69,0.3733647167682648,#7d5945,Brown,,1390.0,78.png,2.0,M,,447.0,,
1971,93,78.png,58,55,9,79,50,53,0.2210933417081833,#4f3235,Brown,,1391.0,78.png,0.0,S,,,786.0,
1972,93,78.png,58,44,34,91,52,39,0.2327458709478378,#5b3427,Brown,,1392.0,78.png,0.0,S,,,787.0,
1973,93,78.png,58,60,33,112,92,62,0.3689686357975006,#705c3e,Brown,,1393.0,78.png,2.0,M,,448.0,,
1974,93,78.png,58,68,17,66,39,29,0.172613725066185,#42271d,Brown,,1394.0,78.png,0.0,S,,,788.0,
1975,93,78.png,58,73,5,84,56,38,0.2378517687320709,#543826,Brown,,1395.0,78.png,0.0,S,,,789.0,
1976,93,78.png,58,63,1,85,58,50,0.2476890236139297,#553a32,Brown,,1396.0,78.png,0.0,S,,,790.0,
1977,93,78.png,58,83,17,63,37,32,0.1653509736061096,#3f2520,Brown,,1397.0,78.png,0.0,S,,,791.0,
1978,93,78.png,58,94,15,72,52,24,0.2126713693141937,#483418,Brown,,1398.0,78.png,0.0,S,,,792.0,
1979,93,78.png,58,95,1,215,173,168,0.7120176553726196,#d7ada8,Brown,,1399.0,78.png,1.0,W,159.0,,,
1980,93,78.png,58,85,1,162,138,135,0.5603282451629639,#a28a87,Brown,,1400.0,78.png,1.0,W,160.0,,,
1981,93,78.png,58,109,6,83,48,29,0.2120297849178314,#53301d,Brown,,1401.0,78.png,0.0,S,,,793.0,
1982,93,78.png,58,121,12,100,58,43,0.2582097947597504,#643a2b,Brown,,1402.0,78.png,0.0,S,,,794.0,
1983,93,78.png,58,128,4,66,36,29,0.164197251200676,#42241d,Brown,,1403.0,78.png,0.0,S,,,795.0,
1984,93,78.png,58,148,3,70,47,38,0.2009356915950775,#462f26,Brown,,1404.0,78.png,0.0,S,,,796.0,
1985,93,78.png,58,145,13,114,85,62,0.3509968817234039,#72553e,Brown,,1405.0,78.png,2.0,M,,449.0,,
1986,93,78.png,58,136,0,125,99,92,0.4079227447509766,#7d635c,Brown,,1406.0,78.png,2.0,M,,450.0,,
1987,93,78.png,58,165,6,109,86,62,0.3496356904506683,#6d563e,Brown,,1407.0,78.png,2.0,M,,451.0,,
1988,93,78.png,58,133,21,94,66,46,0.2765019834041595,#5e422e,Brown,,1408.0,78.png,2.0,M,,452.0,,
1989,93,78.png,58,111,23,76,55,33,0.2269658893346786,#4c3721,Brown,,1409.0,78.png,0.0,S,,,797.0,
1990,93,78.png,58,110,29,64,47,27,0.1928254961967468,#402f1b,Brown,,1410.0,78.png,0.0,S,,,798.0,
1991,93,78.png,58,105,40,68,47,46,0.2015309780836105,#442f2e,Brown,,1411.0,78.png,0.0,S,,,799.0,
1992,93,78.png,58,120,52,166,149,132,0.5936737060546875,#a69584,Brown,,1412.0,78.png,1.0,W,161.0,,,
1993,93,78.png,58,118,41,157,128,103,0.519058883190155,#9d8067,Brown,,1413.0,78.png,1.0,W,162.0,,,
1994,93,78.png,58,12,40,163,141,109,0.5622267127037048,#a38d6d,Brown,,1414.0,78.png,1.0,W,163.0,,,
1995,93,78.png,58,24,54,162,144,116,0.571789026260376,#a29074,Brown,,1415.0,78.png,1.0,W,164.0,,,
1996,93,78.png,58,32,52,210,197,161,0.7732035517692566,#d2c5a1,Brown,,1416.0,78.png,1.0,W,165.0,,,
1997,93,78.png,58,45,77,170,147,126,0.5896996259689331,#aa937e,Brown,,1417.0,78.png,1.0,W,166.0,,,
1998,93,78.png,58,190,11,164,145,110,0.5745646953582764,#a4916e,Brown,,1418.0,78.png,1.0,W,167.0,,,
1999,94,786.png,52,117,55,159,140,140,0.5648529529571533,#9f8c8c,Brown,,1419.0,786.png,1.0,W,168.0,,,
2000,94,786.png,52,139,56,137,85,55,0.3681843280792236,#895537,Brown,,1420.0,786.png,2.0,M,,453.0,,
2001,94,786.png,52,138,66,120,115,99,0.4506231248378754,#787363,Brown,,1421.0,786.png,2.0,M,,454.0,,
2002,94,786.png,52,127,79,179,149,129,0.6036587953567505,#b39581,Brown,,1422.0,786.png,1.0,W,169.0,,,
2003,94,786.png,52,126,91,150,131,135,0.5306898355484009,#968387,Brown,,1423.0,786.png,1.0,W,170.0,,,
2004,94,786.png,52,132,94,156,149,162,0.593822717666626,#9c95a2,Brown,,1424.0,786.png,1.0,W,171.0,,,
2005,94,786.png,52,109,95,141,131,121,0.519231379032135,#8d8379,Brown,,1425.0,786.png,1.0,W,172.0,,,
2006,94,786.png,52,122,102,169,156,143,0.6189223527908325,#a99c8f,Brown,,1426.0,786.png,1.0,W,173.0,,,
2007,94,786.png,52,114,115,189,169,163,0.6777153015136719,#bda9a3,Brown,,1427.0,786.png,1.0,W,174.0,,,
2008,94,786.png,52,129,121,177,167,161,0.66153883934021,#b1a7a1,Brown,,1428.0,786.png,1.0,W,175.0,,,
2009,94,786.png,52,146,128,170,143,128,0.5790431499481201,#aa8f80,Brown,,1429.0,786.png,1.0,W,176.0,,,
2010,94,786.png,52,158,134,132,92,89,0.393269419670105,#845c59,Brown,,1430.0,786.png,2.0,M,,455.0,,
2011,94,786.png,52,187,164,146,138,123,0.5436019897460938,#928a7b,Brown,,1431.0,786.png,1.0,W,177.0,,,
2012,94,786.png,52,198,160,184,168,151,0.6673502326011658,#b8a897,Brown,,1432.0,786.png,1.0,W,178.0,,,
2013,94,786.png,52,198,176,87,56,41,0.2412000000476837,#573829,Brown,,1433.0,786.png,0.0,S,,,800.0,
2014,94,786.png,52,183,184,124,82,73,0.3540239334106445,#7c5249,Brown,,1434.0,786.png,2.0,M,,456.0,,
2015,94,786.png,52,174,190,72,43,32,0.1896839141845703,#482b20,Brown,,1435.0,786.png,0.0,S,,,801.0,
2016,94,786.png,52,132,180,86,56,56,0.2446078360080719,#563838,Brown,,1436.0,786.png,0.0,S,,,802.0,
2017,94,786.png,52,76,176,149,112,83,0.4618493914604187,#957053,Brown,,1437.0,786.png,1.0,W,179.0,,,
2018,94,786.png,52,96,122,110,96,102,0.3898337185382843,#6e6066,Brown,,1438.0,786.png,2.0,M,,457.0,,
2019,94,786.png,52,76,130,175,162,155,0.6441482305526733,#afa29b,Brown,,1439.0,786.png,1.0,W,180.0,,,
2020,94,786.png,52,54,117,148,132,121,0.527870237827301,#948479,Brown,,1440.0,786.png,1.0,W,181.0,,,
2021,94,786.png,52,67,106,164,170,137,0.6523361206054688,#a4aa89,Brown,,1441.0,786.png,1.0,W,182.0,,,
2022,94,786.png,52,66,88,208,196,177,0.7732553482055664,#d0c4b1,Brown,,1442.0,786.png,1.0,W,183.0,,,
2023,94,786.png,52,71,70,140,124,130,0.5013043284416199,#8c7c82,Brown,,1443.0,786.png,1.0,W,184.0,,,
2024,94,786.png,52,91,60,125,104,98,0.4236466288566589,#7d6862,Brown,,1444.0,786.png,2.0,M,,458.0,,
2025,94,786.png,52,52,78,120,108,119,0.4366396069526672,#786c77,Brown,,1445.0,786.png,2.0,M,,459.0,,
2026,94,786.png,52,37,80,138,125,132,0.5030086040496826,#8a7d84,Brown,,1446.0,786.png,1.0,W,185.0,,,
2027,94,786.png,52,22,88,177,158,136,0.6292208433151245,#b19e88,Brown,,1447.0,786.png,1.0,W,186.0,,,
2028,94,786.png,52,41,98,140,129,134,0.5164628028869629,#8c8186,Brown,,1448.0,786.png,1.0,W,187.0,,,
2029,94,786.png,52,21,108,90,54,37,0.2369580417871475,#5a3625,Brown,,1449.0,786.png,0.0,S,,,803.0,
2030,94,786.png,52,6,102,148,127,121,0.513842761516571,#947f79,Brown,,1450.0,786.png,1.0,W,188.0,,,
2031,94,786.png,52,11,114,103,65,39,0.2792172729969025,#674127,Brown,,1451.0,786.png,2.0,M,,460.0,,
2032,94,786.png,52,40,118,153,134,148,0.5452820062637329,#998694,Brown,,1452.0,786.png,1.0,W,189.0,,,
2033,94,786.png,52,13,141,127,81,54,0.3483462631702423,#7f5136,Brown,,1453.0,786.png,2.0,M,,461.0,,
2034,94,786.png,52,54,143,98,57,27,0.2492137402296066,#62391b,Brown,,1454.0,786.png,0.0,S,,,804.0,
2035,94,786.png,52,26,156,114,87,61,0.356325089931488,#72573d,Brown,,1455.0,786.png,2.0,M,,462.0,,
2036,94,786.png,52,11,160,78,51,31,0.2168450951576233,#4e331f,Brown,,1456.0,786.png,0.0,S,,,805.0,
2037,94,786.png,52,2,157,91,52,34,0.2313321530818939,#5b3422,Brown,,1457.0,786.png,0.0,S,,,806.0,
2038,94,786.png,52,7,172,77,53,33,0.2221882492303848,#4d3521,Brown,,1458.0,786.png,0.0,S,,,807.0,
2039,94,786.png,52,22,169,105,67,45,0.2881914079189301,#69432d,Brown,,1459.0,786.png,2.0,M,,463.0,,
2040,94,786.png,52,28,181,57,52,27,0.2010196000337601,#39341b,Brown,,1460.0,786.png,0.0,S,,,808.0,
2041,94,786.png,52,40,177,127,95,78,0.3944090306758881,#7f5f4e,Brown,,1461.0,786.png,2.0,M,,464.0,,
2042,94,786.png,52,55,178,66,42,31,0.1815956979990005,#422a1f,Brown,,1462.0,786.png,0.0,S,,,809.0,
2043,94,786.png,52,57,189,87,55,25,0.2338705956935883,#573719,Brown,,1463.0,786.png,0.0,S,,,810.0,
2044,94,786.png,52,44,190,74,51,34,0.2143599987030029,#4a3322,Brown,,1464.0,786.png,0.0,S,,,811.0,
2045,94,786.png,52,12,187,60,42,36,0.1780094057321548,#3c2a24,Brown,,1465.0,786.png,0.0,S,,,812.0,
2046,94,786.png,52,21,192,102,77,55,0.3165737092494965,#664d37,Brown,,1466.0,786.png,2.0,M,,465.0,,
2047,94,786.png,52,30,197,108,79,61,0.328881174325943,#6c4f3d,Brown,,1467.0,786.png,2.0,M,,466.0,,
2048,94,786.png,52,178,142,136,102,82,0.4226784408092499,#886652,Brown,,1468.0,786.png,2.0,M,,467.0,,
2049,94,786.png,52,189,36,102,68,45,0.2884968817234039,#66442d,Brown,,1469.0,786.png,2.0,M,,468.0,,
2050,94,786.png,52,62,173,127,92,85,0.3879717886447906,#7f5c55,Brown,,1470.0,786.png,2.0,M,,469.0,,
2051,95,804.png,12,23,145,43,30,25,0.1270666718482971,#2b1e19,Brown,,1471.0,804.png,0.0,S,,,813.0,
2052,95,804.png,12,67,105,58,38,29,0.1631415635347366,#3a261d,Brown,,1472.0,804.png,0.0,S,,,814.0,
2053,95,804.png,12,45,101,110,81,52,0.3336141109466553,#6e5134,Brown,,1473.0,804.png,2.0,M,,470.0,,
2054,95,804.png,12,20,76,61,42,29,0.1768635213375092,#3d2a1d,Brown,,1474.0,804.png,0.0,S,,,815.0,
2055,95,804.png,12,17,39,169,96,54,0.4254286289215088,#a96036,Brown,,1475.0,804.png,2.0,M,,471.0,,
2056,95,804.png,12,170,32,41,31,24,0.1279227435588837,#291f18,Brown,,1476.0,804.png,0.0,S,,,816.0,
2057,95,804.png,12,165,40,42,28,25,0.1206223517656326,#2a1c19,Brown,,1477.0,804.png,0.0,S,,,817.0,
2058,95,804.png,12,179,53,45,25,17,0.1124439239501953,#2d1911,Brown,,1478.0,804.png,0.0,S,,,818.0,
2059,95,804.png,12,186,88,145,108,79,0.446163147687912,#916c4f,Brown,,1479.0,804.png,2.0,M,,472.0,,
2060,95,804.png,12,178,93,68,49,33,0.2034662812948227,#443121,Brown,,1480.0,804.png,0.0,S,,,819.0,
2061,95,804.png,12,193,104,51,34,24,0.1446725577116013,#332218,Brown,,1481.0,804.png,0.0,S,,,820.0,
2062,95,804.png,12,141,168,83,50,35,0.2193372696638107,#533223,Brown,,1482.0,804.png,0.0,S,,,821.0,
2063,96,816.png,6,170,12,141,133,142,0.530780017375946,#8d858e,Brown,,1483.0,816.png,1.0,W,190.0,,,
2064,96,816.png,6,160,27,139,130,137,0.5192831754684448,#8b8289,Brown,,1484.0,816.png,1.0,W,191.0,,,
2065,96,816.png,6,178,49,141,121,129,0.4934384226799011,#8d7981,Brown,,1485.0,816.png,1.0,W,192.0,,,
2066,96,816.png,6,181,31,195,192,202,0.7582685947418213,#c3c0ca,Brown,,1486.0,816.png,1.0,W,193.0,,,
2067,96,816.png,6,191,30,153,134,151,0.5461302399635315,#998697,Brown,,1487.0,816.png,1.0,W,194.0,,,
2068,96,816.png,6,155,9,136,138,159,0.5454474687576294,#888a9f,Blue,581.0,,816.png,,N,,,,581.0
2069,97,819.png,14,14,44,168,161,177,0.6417298913002014,#a8a1b1,Blue,582.0,,819.png,,N,,,,582.0
2070,97,819.png,14,2,31,164,147,167,0.5962921977043152,#a493a7,Blue,583.0,,819.png,,N,,,,583.0
2071,97,819.png,14,28,32,155,150,158,0.5946639776229858,#9b969e,Blue,584.0,,819.png,,N,,,,584.0
2072,97,819.png,14,25,38,173,167,187,0.6655568480491638,#ada7bb,Blue,585.0,,819.png,,N,,,,585.0
2073,97,819.png,14,27,62,130,130,156,0.5171552896499634,#82829c,Blue,586.0,,819.png,,N,,,,586.0
2074,97,819.png,14,44,26,155,157,174,0.6188263297080994,#9b9dae,Blue,587.0,,819.png,,N,,,,587.0
2075,97,819.png,14,68,31,205,190,198,0.7598600387573242,#cdbec6,Blue,588.0,,819.png,,N,,,,588.0
2076,97,819.png,14,79,39,203,198,204,0.7823337316513062,#cbc6cc,Blue,589.0,,819.png,,N,,,,589.0
2077,97,819.png,14,89,79,167,168,171,0.6588384509086609,#a7a8ab,Blue,590.0,,819.png,,N,,,,590.0
2078,97,819.png,14,89,90,192,181,192,0.7220808267593384,#c0b5c0,Blue,591.0,,819.png,,N,,,,591.0
2079,97,819.png,14,120,74,175,168,187,0.6700289845466614,#afa8bb,Blue,592.0,,819.png,,N,,,,592.0
2080,97,819.png,14,123,69,170,165,179,0.6551839113235474,#aaa5b3,Blue,593.0,,819.png,,N,,,,593.0
2081,97,819.png,14,106,60,169,162,185,0.6476305723190308,#a9a2b9,Blue,594.0,,819.png,,N,,,,594.0
2082,97,819.png,14,102,55,157,146,159,0.5853913426399231,#9d929f,Brown,,1488.0,819.png,1.0,W,195.0,,,
2083,98,913.png,26,130,157,131,103,81,0.4210345149040222,#836751,Brown,,1489.0,913.png,2.0,M,,473.0,,
2084,98,913.png,26,147,173,179,165,156,0.6561807990074158,#b3a59c,Brown,,1490.0,913.png,1.0,W,196.0,,,
2085,98,913.png,26,176,185,84,43,25,0.1977047175168991,#542b19,Brown,,1491.0,913.png,0.0,S,,,822.0,
2086,98,913.png,26,92,91,177,157,135,0.6261325478553772,#b19d87,Brown,,1492.0,913.png,1.0,W,197.0,,,
2087,98,913.png,26,82,149,157,121,79,0.492634505033493,#9d794f,Brown,,1493.0,913.png,1.0,W,198.0,,,
2088,98,913.png,26,105,57,165,140,117,0.5633497834205627,#a58c75,Brown,,1494.0,913.png,1.0,W,199.0,,,
2089,98,913.png,26,197,7,182,165,150,0.656984269618988,#b6a596,Brown,,1495.0,913.png,1.0,W,200.0,,,
2090,98,913.png,26,87,183,57,34,32,0.1519345045089722,#392220,Brown,,1496.0,913.png,0.0,S,,,823.0,
2091,98,913.png,26,97,187,120,92,57,0.3742215633392334,#785c39,Brown,,1497.0,913.png,2.0,M,,474.0,,
2092,98,913.png,26,107,191,117,86,56,0.3546058833599091,#755638,Brown,,1498.0,913.png,2.0,M,,475.0,,
2093,98,913.png,26,198,196,49,42,25,0.1657325625419617,#312a19,Brown,,1499.0,913.png,0.0,S,,,824.0,
2094,98,913.png,26,159,187,84,51,24,0.2198658883571625,#543318,Brown,,1500.0,913.png,0.0,S,,,825.0,
